iid,gender,wave,round,age,race,dec,like,prob,met,match,satis_2,length,numdat_2,samerace,match_es,attr1_2,sinc1_2,intel1_2,fun1_2,amb1_2,shar1_2,attr2_2,sinc2_2,intel2_2,fun2_2,amb2_2,shar2_2
20,1,1,10,24.0,2.0,0,4.0,10.0,2.0,0,,,,1,1.0,,,,,,,,,,,,
20,1,1,10,24.0,2.0,0,6.0,7.0,2.0,0,,,,0,1.0,,,,,,,,,,,,
20,1,1,10,24.0,2.0,0,7.0,7.0,2.0,0,,,,0,1.0,,,,,,,,,,,,
20,1,1,10,24.0,2.0,1,8.0,8.0,2.0,1,,,,1,1.0,,,,,,,,,,,,
20,1,1,10,24.0,2.0,0,6.0,6.0,2.0,0,,,,0,1.0,,,,,,,,,,,,
20,1,1,10,24.0,2.0,0,7.0,7.0,2.0,0,,,,1,1.0,,,,,,,,,,,,
21,0,2,16,21.0,4.0,0,9.0,1.0,1.0,0,6.0,3.0,3.0,1,0.0,20.0,15.0,20.0,15.0,10.0,20.0,,,,,,
21,0,2,16,21.0,4.0,0,7.0,2.0,2.0,0,6.0,3.0,3.0,1,0.0,20.0,15.0,20.0,15.0,10.0,20.0,,,,,,
21,0,2,16,21.0,4.0,1,9.0,3.0,2.0,0,6.0,3.0,3.0,1,0.0,20.0,15.0,20.0,15.0,10.0,20.0,,,,,,
21,0,2,16,21.0,4.0,0,6.0,1.0,2.0,0,6.0,3.0,3.0,0,0.0,20.0,15.0,20.0,15.0,10.0,20.0,,,,,,
21,0,2,16,21.0,4.0,0,6.0,1.0,2.0,0,6.0,3.0,3.0,0,0.0,20.0,15.0,20.0,15.0,10.0,20.0,,,,,,
21,0,2,16,21.0,4.0,0,5.0,2.0,2.0,0,6.0,3.0,3.0,0,0.0,20.0,15.0,20.0,15.0,10.0,20.0,,,,,,
21,0,2,16,21.0,4.0,0,8.0,2.0,2.0,0,6.0,3.0,3.0,0,0.0,20.0,15.0,20.0,15.0,10.0,20.0,,,,,,
21,0,2,16,21.0,4.0,0,5.0,1.0,2.0,0,6.0,3.0,3.0,0,0.0,20.0,15.0,20.0,15.0,10.0,20.0,,,,,,
21,0,2,16,21.0,4.0,0,6.0,1.0,2.0,0,6.0,3.0,3.0,0,0.0,20.0,15.0,20.0,15.0,10.0,20.0,,,,,,
21,0,2,16,21.0,4.0,1,9.0,5.0,2.0,0,6.0,3.0,3.0,1,0.0,20.0,15.0,20.0,15.0,10.0,20.0,,,,,,
21,0,2,16,21.0,4.0,0,6.0,1.0,2.0,0,6.0,3.0,3.0,0,0.0,20.0,15.0,20.0,15.0,10.0,20.0,,,,,,
21,0,2,16,21.0,4.0,0,2.0,1.0,2.0,0,6.0,3.0,3.0,0,0.0,20.0,15.0,20.0,15.0,10.0,20.0,,,,,,
21,0,2,16,21.0,4.0,0,6.0,1.0,2.0,0,6.0,3.0,3.0,0,0.0,20.0,15.0,20.0,15.0,10.0,20.0,,,,,,
21,0,2,16,21.0,4.0,0,6.0,1.0,2.0,0,6.0,3.0,3.0,0,0.0,20.0,15.0,20.0,15.0,10.0,20.0,,,,,,
21,0,2,16,21.0,4.0,0,6.0,1.0,2.0,0,6.0,3.0,3.0,0,0.0,20.0,15.0,20.0,15.0,10.0,20.0,,,,,,
21,0,2,16,21.0,4.0,0,8.0,3.0,2.0,0,6.0,3.0,3.0,0,0.0,20.0,15.0,20.0,15.0,10.0,20.0,,,,,,
22,0,2,16,27.0,1.0,0,6.0,4.0,2.0,0,6.0,3.0,3.0,0,2.0,20.0,20.0,10.0,20.0,10.0,20.0,,,,,,
22,0,2,16,27.0,1.0,0,3.0,3.0,2.0,0,6.0,3.0,3.0,0,2.0,20.0,20.0,10.0,20.0,10.0,20.0,,,,,,
22,0,2,16,27.0,1.0,0,3.0,2.0,2.0,0,6.0,3.0,3.0,0,2.0,20.0,20.0,10.0,20.0,10.0,20.0,,,,,,
22,0,2,16,27.0,1.0,0,4.0,3.0,2.0,0,6.0,3.0,3.0,0,2.0,20.0,20.0,10.0,20.0,10.0,20.0,,,,,,
22,0,2,16,27.0,1.0,1,6.0,6.0,2.0,1,6.0,3.0,3.0,0,2.0,20.0,20.0,10.0,20.0,10.0,20.0,,,,,,
22,0,2,16,27.0,1.0,1,6.0,6.0,2.0,1,6.0,3.0,3.0,0,2.0,20.0,20.0,10.0,20.0,10.0,20.0,,,,,,
22,0,2,16,27.0,1.0,1,7.0,4.0,2.0,0,6.0,3.0,3.0,0,2.0,20.0,20.0,10.0,20.0,10.0,20.0,,,,,,
22,0,2,16,27.0,1.0,0,5.0,4.0,2.0,0,6.0,3.0,3.0,0,2.0,20.0,20.0,10.0,20.0,10.0,20.0,,,,,,
22,0,2,16,27.0,1.0,1,7.0,4.0,2.0,0,6.0,3.0,3.0,0,2.0,20.0,20.0,10.0,20.0,10.0,20.0,,,,,,
22,0,2,16,27.0,1.0,0,5.0,3.0,2.0,0,6.0,3.0,3.0,0,2.0,20.0,20.0,10.0,20.0,10.0,20.0,,,,,,
22,0,2,16,27.0,1.0,1,6.0,6.0,2.0,0,6.0,3.0,3.0,1,2.0,20.0,20.0,10.0,20.0,10.0,20.0,,,,,,
22,0,2,16,27.0,1.0,0,2.0,1.0,2.0,0,6.0,3.0,3.0,0,2.0,20.0,20.0,10.0,20.0,10.0,20.0,,,,,,
22,0,2,16,27.0,1.0,0,2.0,2.0,2.0,0,6.0,3.0,3.0,0,2.0,20.0,20.0,10.0,20.0,10.0,20.0,,,,,,
22,0,2,16,27.0,1.0,1,8.0,5.0,2.0,0,6.0,3.0,3.0,0,2.0,20.0,20.0,10.0,20.0,10.0,20.0,,,,,,
22,0,2,16,27.0,1.0,0,4.0,2.0,2.0,0,6.0,3.0,3.0,0,2.0,20.0,20.0,10.0,20.0,10.0,20.0,,,,,,
22,0,2,16,27.0,1.0,1,7.0,6.0,2.0,0,6.0,3.0,3.0,1,2.0,20.0,20.0,10.0,20.0,10.0,20.0,,,,,,
23,0,2,16,21.0,4.0,1,8.0,6.0,2.0,0,7.0,2.0,2.0,1,3.0,10.0,10.0,30.0,20.0,10.0,20.0,,,,,,
23,0,2,16,21.0,4.0,0,7.0,6.0,2.0,0,7.0,2.0,2.0,1,3.0,10.0,10.0,30.0,20.0,10.0,20.0,,,,,,
23,0,2,16,21.0,4.0,1,6.5,5.0,2.0,0,7.0,2.0,2.0,1,3.0,10.0,10.0,30.0,20.0,10.0,20.0,,,,,,
23,0,2,16,21.0,4.0,1,7.0,6.0,2.0,1,7.0,2.0,2.0,0,3.0,10.0,10.0,30.0,20.0,10.0,20.0,,,,,,
23,0,2,16,21.0,4.0,1,9.0,10.0,1.0,1,7.0,2.0,2.0,0,3.0,10.0,10.0,30.0,20.0,10.0,20.0,,,,,,
23,0,2,16,21.0,4.0,1,7.0,5.0,2.0,1,7.0,2.0,2.0,0,3.0,10.0,10.0,30.0,20.0,10.0,20.0,,,,,,
23,0,2,16,21.0,4.0,1,7.0,5.0,2.0,0,7.0,2.0,2.0,0,3.0,10.0,10.0,30.0,20.0,10.0,20.0,,,,,,
23,0,2,16,21.0,4.0,0,6.0,5.0,2.0,0,7.0,2.0,2.0,0,3.0,10.0,10.0,30.0,20.0,10.0,20.0,,,,,,
23,0,2,16,21.0,4.0,0,6.0,5.0,2.0,0,7.0,2.0,2.0,0,3.0,10.0,10.0,30.0,20.0,10.0,20.0,,,,,,
23,0,2,16,21.0,4.0,1,8.0,6.0,2.0,0,7.0,2.0,2.0,1,3.0,10.0,10.0,30.0,20.0,10.0,20.0,,,,,,
23,0,2,16,21.0,4.0,1,7.0,5.0,2.0,0,7.0,2.0,2.0,0,3.0,10.0,10.0,30.0,20.0,10.0,20.0,,,,,,
23,0,2,16,21.0,4.0,0,6.0,4.0,2.0,0,7.0,2.0,2.0,0,3.0,10.0,10.0,30.0,20.0,10.0,20.0,,,,,,
23,0,2,16,21.0,4.0,0,6.0,5.0,2.0,0,7.0,2.0,2.0,0,3.0,10.0,10.0,30.0,20.0,10.0,20.0,,,,,,
23,0,2,16,21.0,4.0,0,,,2.0,0,7.0,2.0,2.0,0,3.0,10.0,10.0,30.0,20.0,10.0,20.0,,,,,,
23,0,2,16,21.0,4.0,0,6.0,4.0,2.0,0,7.0,2.0,2.0,0,3.0,10.0,10.0,30.0,20.0,10.0,20.0,,,,,,
23,0,2,16,21.0,4.0,0,6.0,5.0,2.0,0,7.0,2.0,2.0,0,3.0,10.0,10.0,30.0,20.0,10.0,20.0,,,,,,
24,0,2,16,27.0,2.0,0,6.0,3.0,2.0,0,3.0,3.0,2.0,0,1.0,15.0,15.0,10.0,25.0,10.0,25.0,,,,,,
24,0,2,16,27.0,2.0,0,8.0,4.0,2.0,0,3.0,3.0,2.0,0,1.0,15.0,15.0,10.0,25.0,10.0,25.0,,,,,,
24,0,2,16,27.0,2.0,0,7.0,5.0,2.0,0,3.0,3.0,2.0,0,1.0,15.0,15.0,10.0,25.0,10.0,25.0,,,,,,
24,0,2,16,27.0,2.0,0,7.0,5.0,2.0,0,3.0,3.0,2.0,1,1.0,15.0,15.0,10.0,25.0,10.0,25.0,,,,,,
24,0,2,16,27.0,2.0,0,7.0,7.0,2.0,0,3.0,3.0,2.0,1,1.0,15.0,15.0,10.0,25.0,10.0,25.0,,,,,,
24,0,2,16,27.0,2.0,0,8.0,6.0,2.0,0,3.0,3.0,2.0,1,1.0,15.0,15.0,10.0,25.0,10.0,25.0,,,,,,
24,0,2,16,27.0,2.0,1,8.0,7.0,2.0,0,3.0,3.0,2.0,1,1.0,15.0,15.0,10.0,25.0,10.0,25.0,,,,,,
24,0,2,16,27.0,2.0,0,7.0,7.0,2.0,0,3.0,3.0,2.0,1,1.0,15.0,15.0,10.0,25.0,10.0,25.0,,,,,,
24,0,2,16,27.0,2.0,0,7.0,6.0,2.0,0,3.0,3.0,2.0,1,1.0,15.0,15.0,10.0,25.0,10.0,25.0,,,,,,
24,0,2,16,27.0,2.0,0,6.0,5.0,2.0,0,3.0,3.0,2.0,0,1.0,15.0,15.0,10.0,25.0,10.0,25.0,,,,,,
24,0,2,16,27.0,2.0,0,7.0,7.0,2.0,0,3.0,3.0,2.0,0,1.0,15.0,15.0,10.0,25.0,10.0,25.0,,,,,,
24,0,2,16,27.0,2.0,0,7.0,7.0,2.0,0,3.0,3.0,2.0,1,1.0,15.0,15.0,10.0,25.0,10.0,25.0,,,,,,
24,0,2,16,27.0,2.0,0,7.0,6.0,2.0,0,3.0,3.0,2.0,1,1.0,15.0,15.0,10.0,25.0,10.0,25.0,,,,,,
24,0,2,16,27.0,2.0,1,8.0,7.0,2.0,0,3.0,3.0,2.0,1,1.0,15.0,15.0,10.0,25.0,10.0,25.0,,,,,,
24,0,2,16,27.0,2.0,0,7.0,6.0,2.0,0,3.0,3.0,2.0,1,1.0,15.0,15.0,10.0,25.0,10.0,25.0,,,,,,
24,0,2,16,27.0,2.0,0,6.0,4.0,2.0,0,3.0,3.0,2.0,0,1.0,15.0,15.0,10.0,25.0,10.0,25.0,,,,,,
25,0,2,16,25.0,2.0,0,6.0,4.0,2.0,0,3.0,1.0,2.0,0,0.0,35.0,15.0,10.0,15.0,10.0,15.0,,,,,,
25,0,2,16,25.0,2.0,0,7.0,3.0,2.0,0,3.0,1.0,2.0,0,0.0,35.0,15.0,10.0,15.0,10.0,15.0,,,,,,
25,0,2,16,25.0,2.0,0,7.0,5.0,2.0,0,3.0,1.0,2.0,0,0.0,35.0,15.0,10.0,15.0,10.0,15.0,,,,,,
25,0,2,16,25.0,2.0,0,4.0,5.0,2.0,0,3.0,1.0,2.0,1,0.0,35.0,15.0,10.0,15.0,10.0,15.0,,,,,,
25,0,2,16,25.0,2.0,0,5.0,4.0,2.0,0,3.0,1.0,2.0,1,0.0,35.0,15.0,10.0,15.0,10.0,15.0,,,,,,
25,0,2,16,25.0,2.0,0,7.0,5.0,2.0,0,3.0,1.0,2.0,1,0.0,35.0,15.0,10.0,15.0,10.0,15.0,,,,,,
25,0,2,16,25.0,2.0,0,8.0,7.0,2.0,0,3.0,1.0,2.0,1,0.0,35.0,15.0,10.0,15.0,10.0,15.0,,,,,,
25,0,2,16,25.0,2.0,0,8.0,4.0,2.0,0,3.0,1.0,2.0,1,0.0,35.0,15.0,10.0,15.0,10.0,15.0,,,,,,
25,0,2,16,25.0,2.0,0,7.0,6.0,2.0,0,3.0,1.0,2.0,1,0.0,35.0,15.0,10.0,15.0,10.0,15.0,,,,,,
25,0,2,16,25.0,2.0,0,9.0,8.0,2.0,0,3.0,1.0,2.0,0,0.0,35.0,15.0,10.0,15.0,10.0,15.0,,,,,,
25,0,2,16,25.0,2.0,0,8.0,7.0,2.0,0,3.0,1.0,2.0,0,0.0,35.0,15.0,10.0,15.0,10.0,15.0,,,,,,
25,0,2,16,25.0,2.0,0,6.0,7.0,2.0,0,3.0,1.0,2.0,1,0.0,35.0,15.0,10.0,15.0,10.0,15.0,,,,,,
25,0,2,16,25.0,2.0,0,5.0,4.0,2.0,0,3.0,1.0,2.0,1,0.0,35.0,15.0,10.0,15.0,10.0,15.0,,,,,,
25,0,2,16,25.0,2.0,0,7.0,7.0,2.0,0,3.0,1.0,2.0,1,0.0,35.0,15.0,10.0,15.0,10.0,15.0,,,,,,
25,0,2,16,25.0,2.0,0,6.0,7.0,2.0,0,3.0,1.0,2.0,1,0.0,35.0,15.0,10.0,15.0,10.0,15.0,,,,,,
25,0,2,16,25.0,2.0,0,7.0,5.0,2.0,0,3.0,1.0,2.0,0,0.0,35.0,15.0,10.0,15.0,10.0,15.0,,,,,,
26,0,2,16,23.0,2.0,0,2.0,2.0,2.0,0,,,,0,0.0,,,,,,,,,,,,
26,0,2,16,23.0,2.0,0,2.0,2.0,2.0,0,,,,0,0.0,,,,,,,,,,,,
26,0,2,16,23.0,2.0,0,3.0,2.0,2.0,0,,,,0,0.0,,,,,,,,,,,,
26,0,2,16,23.0,2.0,0,2.0,3.0,2.0,0,,,,1,0.0,,,,,,,,,,,,
26,0,2,16,23.0,2.0,0,5.0,4.0,2.0,0,,,,1,0.0,,,,,,,,,,,,
26,0,2,16,23.0,2.0,0,2.0,2.0,2.0,0,,,,1,0.0,,,,,,,,,,,,
26,0,2,16,23.0,2.0,0,6.0,5.0,2.0,0,,,,1,0.0,,,,,,,,,,,,
26,0,2,16,23.0,2.0,0,2.0,2.0,2.0,0,,,,1,0.0,,,,,,,,,,,,
26,0,2,16,23.0,2.0,0,4.0,4.0,2.0,0,,,,1,0.0,,,,,,,,,,,,
26,0,2,16,23.0,2.0,0,5.0,5.0,2.0,0,,,,0,0.0,,,,,,,,,,,,
26,0,2,16,23.0,2.0,0,8.0,5.0,2.0,0,,,,0,0.0,,,,,,,,,,,,
26,0,2,16,23.0,2.0,0,6.0,4.0,2.0,0,,,,1,0.0,,,,,,,,,,,,
26,0,2,16,23.0,2.0,0,5.0,4.0,2.0,0,,,,1,0.0,,,,,,,,,,,,
26,0,2,16,23.0,2.0,0,6.0,6.0,2.0,0,,,,1,0.0,,,,,,,,,,,,
26,0,2,16,23.0,2.0,0,3.0,3.0,2.0,0,,,,1,0.0,,,,,,,,,,,,
26,0,2,16,23.0,2.0,0,6.0,5.0,2.0,0,,,,0,0.0,,,,,,,,,,,,
27,0,2,16,22.0,3.0,0,3.0,3.0,2.0,0,3.0,1.0,2.0,0,1.0,20.0,20.0,15.0,15.0,15.0,15.0,,,,,,
27,0,2,16,22.0,3.0,0,2.0,1.0,2.0,0,3.0,1.0,2.0,0,1.0,20.0,20.0,15.0,15.0,15.0,15.0,,,,,,
27,0,2,16,22.0,3.0,0,2.0,2.0,2.0,0,3.0,1.0,2.0,0,1.0,20.0,20.0,15.0,15.0,15.0,15.0,,,,,,
27,0,2,16,22.0,3.0,0,2.0,3.0,1.0,0,3.0,1.0,2.0,0,1.0,20.0,20.0,15.0,15.0,15.0,15.0,,,,,,
27,0,2,16,22.0,3.0,0,1.0,4.0,2.0,0,3.0,1.0,2.0,0,1.0,20.0,20.0,15.0,15.0,15.0,15.0,,,,,,
27,0,2,16,22.0,3.0,0,1.0,2.0,2.0,0,3.0,1.0,2.0,0,1.0,20.0,20.0,15.0,15.0,15.0,15.0,,,,,,
27,0,2,16,22.0,3.0,1,6.0,5.0,2.0,1,3.0,1.0,2.0,0,1.0,20.0,20.0,15.0,15.0,15.0,15.0,,,,,,
27,0,2,16,22.0,3.0,0,3.0,5.0,2.0,0,3.0,1.0,2.0,0,1.0,20.0,20.0,15.0,15.0,15.0,15.0,,,,,,
27,0,2,16,22.0,3.0,0,3.0,1.0,2.0,0,3.0,1.0,2.0,0,1.0,20.0,20.0,15.0,15.0,15.0,15.0,,,,,,
27,0,2,16,22.0,3.0,0,2.0,3.0,2.0,0,3.0,1.0,2.0,0,1.0,20.0,20.0,15.0,15.0,15.0,15.0,,,,,,
27,0,2,16,22.0,3.0,1,4.0,4.0,2.0,1,3.0,1.0,2.0,0,1.0,20.0,20.0,15.0,15.0,15.0,15.0,,,,,,
27,0,2,16,22.0,3.0,0,2.0,3.0,2.0,0,3.0,1.0,2.0,0,1.0,20.0,20.0,15.0,15.0,15.0,15.0,,,,,,
27,0,2,16,22.0,3.0,0,1.0,3.0,2.0,0,3.0,1.0,2.0,0,1.0,20.0,20.0,15.0,15.0,15.0,15.0,,,,,,
27,0,2,16,22.0,3.0,0,3.0,3.0,2.0,0,3.0,1.0,2.0,0,1.0,20.0,20.0,15.0,15.0,15.0,15.0,,,,,,
27,0,2,16,22.0,3.0,0,1.0,2.0,2.0,0,3.0,1.0,2.0,0,1.0,20.0,20.0,15.0,15.0,15.0,15.0,,,,,,
27,0,2,16,22.0,3.0,0,4.0,1.0,2.0,0,3.0,1.0,2.0,0,1.0,20.0,20.0,15.0,15.0,15.0,15.0,,,,,,
28,0,2,16,26.0,2.0,0,2.0,4.0,2.0,0,,,,0,3.0,,,,,,,,,,,,
28,0,2,16,26.0,2.0,0,2.0,2.0,2.0,0,,,,0,3.0,,,,,,,,,,,,
28,0,2,16,26.0,2.0,0,3.0,3.0,2.0,0,,,,0,3.0,,,,,,,,,,,,
28,0,2,16,26.0,2.0,0,3.0,4.5,2.0,0,,,,1,3.0,,,,,,,,,,,,
28,0,2,16,26.0,2.0,0,2.0,4.0,2.0,0,,,,1,3.0,,,,,,,,,,,,
28,0,2,16,26.0,2.0,0,3.0,3.0,2.0,0,,,,1,3.0,,,,,,,,,,,,
28,0,2,16,26.0,2.0,1,7.5,6.5,2.0,1,,,,1,3.0,,,,,,,,,,,,
28,0,2,16,26.0,2.0,0,2.0,5.0,2.0,0,,,,1,3.0,,,,,,,,,,,,
28,0,2,16,26.0,2.0,0,4.0,4.0,2.0,0,,,,1,3.0,,,,,,,,,,,,
28,0,2,16,26.0,2.0,0,4.0,3.0,2.0,0,,,,0,3.0,,,,,,,,,,,,
28,0,2,16,26.0,2.0,0,3.0,5.0,2.0,0,,,,0,3.0,,,,,,,,,,,,
28,0,2,16,26.0,2.0,1,4.5,4.5,2.0,0,,,,1,3.0,,,,,,,,,,,,
28,0,2,16,26.0,2.0,0,,,2.0,0,,,,1,3.0,,,,,,,,,,,,
28,0,2,16,26.0,2.0,1,8.0,5.5,2.0,0,,,,1,3.0,,,,,,,,,,,,
28,0,2,16,26.0,2.0,0,4.0,4.0,2.0,0,,,,1,3.0,,,,,,,,,,,,
28,0,2,16,26.0,2.0,0,4.0,4.0,2.0,0,,,,0,3.0,,,,,,,,,,,,
29,0,2,16,22.0,2.0,0,5.0,4.0,2.0,0,6.0,3.0,2.0,0,3.0,35.0,20.0,15.0,20.0,10.0,0.0,,,,,,
29,0,2,16,22.0,2.0,0,4.0,4.0,2.0,0,6.0,3.0,2.0,0,3.0,35.0,20.0,15.0,20.0,10.0,0.0,,,,,,
29,0,2,16,22.0,2.0,0,6.0,3.0,2.0,0,6.0,3.0,2.0,0,3.0,35.0,20.0,15.0,20.0,10.0,0.0,,,,,,
29,0,2,16,22.0,2.0,0,5.0,4.0,2.0,0,6.0,3.0,2.0,1,3.0,35.0,20.0,15.0,20.0,10.0,0.0,,,,,,
29,0,2,16,22.0,2.0,1,6.0,4.0,2.0,1,6.0,3.0,2.0,1,3.0,35.0,20.0,15.0,20.0,10.0,0.0,,,,,,
29,0,2,16,22.0,2.0,1,6.0,4.0,2.0,1,6.0,3.0,2.0,1,3.0,35.0,20.0,15.0,20.0,10.0,0.0,,,,,,
29,0,2,16,22.0,2.0,1,7.0,4.0,2.0,0,6.0,3.0,2.0,1,3.0,35.0,20.0,15.0,20.0,10.0,0.0,,,,,,
29,0,2,16,22.0,2.0,0,6.0,4.0,2.0,0,6.0,3.0,2.0,1,3.0,35.0,20.0,15.0,20.0,10.0,0.0,,,,,,
29,0,2,16,22.0,2.0,1,8.0,5.0,2.0,0,6.0,3.0,2.0,1,3.0,35.0,20.0,15.0,20.0,10.0,0.0,,,,,,
29,0,2,16,22.0,2.0,0,5.0,6.0,2.0,0,6.0,3.0,2.0,0,3.0,35.0,20.0,15.0,20.0,10.0,0.0,,,,,,
29,0,2,16,22.0,2.0,1,7.0,5.0,2.0,0,6.0,3.0,2.0,0,3.0,35.0,20.0,15.0,20.0,10.0,0.0,,,,,,
29,0,2,16,22.0,2.0,1,6.0,5.0,2.0,0,6.0,3.0,2.0,1,3.0,35.0,20.0,15.0,20.0,10.0,0.0,,,,,,
29,0,2,16,22.0,2.0,1,8.0,7.0,2.0,0,6.0,3.0,2.0,1,3.0,35.0,20.0,15.0,20.0,10.0,0.0,,,,,,
29,0,2,16,22.0,2.0,1,8.0,5.0,2.0,0,6.0,3.0,2.0,1,3.0,35.0,20.0,15.0,20.0,10.0,0.0,,,,,,
29,0,2,16,22.0,2.0,0,6.0,4.0,2.0,0,6.0,3.0,2.0,1,3.0,35.0,20.0,15.0,20.0,10.0,0.0,,,,,,
29,0,2,16,22.0,2.0,1,6.0,6.0,2.0,0,6.0,3.0,2.0,0,3.0,35.0,20.0,15.0,20.0,10.0,0.0,,,,,,
30,0,2,16,23.0,2.0,0,6.0,5.0,2.0,0,3.0,1.0,3.0,0,1.0,20.0,15.0,15.0,20.0,10.0,20.0,,,,,,
30,0,2,16,23.0,2.0,0,8.0,5.0,2.0,0,3.0,1.0,3.0,0,1.0,20.0,15.0,15.0,20.0,10.0,20.0,,,,,,
30,0,2,16,23.0,2.0,0,8.0,6.0,2.0,0,3.0,1.0,3.0,0,1.0,20.0,15.0,15.0,20.0,10.0,20.0,,,,,,
30,0,2,16,23.0,2.0,0,6.0,5.0,2.0,0,3.0,1.0,3.0,1,1.0,20.0,15.0,15.0,20.0,10.0,20.0,,,,,,
30,0,2,16,23.0,2.0,0,7.0,4.0,2.0,0,3.0,1.0,3.0,1,1.0,20.0,15.0,15.0,20.0,10.0,20.0,,,,,,
30,0,2,16,23.0,2.0,0,4.0,3.0,2.0,0,3.0,1.0,3.0,1,1.0,20.0,15.0,15.0,20.0,10.0,20.0,,,,,,
30,0,2,16,23.0,2.0,0,7.0,6.0,2.0,0,3.0,1.0,3.0,1,1.0,20.0,15.0,15.0,20.0,10.0,20.0,,,,,,
30,0,2,16,23.0,2.0,0,8.0,6.0,2.0,0,3.0,1.0,3.0,1,1.0,20.0,15.0,15.0,20.0,10.0,20.0,,,,,,
30,0,2,16,23.0,2.0,0,8.0,7.0,2.0,0,3.0,1.0,3.0,1,1.0,20.0,15.0,15.0,20.0,10.0,20.0,,,,,,
30,0,2,16,23.0,2.0,1,9.0,7.0,1.0,1,3.0,1.0,3.0,0,1.0,20.0,15.0,15.0,20.0,10.0,20.0,,,,,,
30,0,2,16,23.0,2.0,1,8.0,4.0,2.0,0,3.0,1.0,3.0,0,1.0,20.0,15.0,15.0,20.0,10.0,20.0,,,,,,
30,0,2,16,23.0,2.0,0,4.0,4.0,2.0,0,3.0,1.0,3.0,1,1.0,20.0,15.0,15.0,20.0,10.0,20.0,,,,,,
30,0,2,16,23.0,2.0,0,7.0,7.0,2.0,0,3.0,1.0,3.0,1,1.0,20.0,15.0,15.0,20.0,10.0,20.0,,,,,,
30,0,2,16,23.0,2.0,1,9.0,6.0,2.0,0,3.0,1.0,3.0,1,1.0,20.0,15.0,15.0,20.0,10.0,20.0,,,,,,
30,0,2,16,23.0,2.0,0,6.0,5.0,2.0,0,3.0,1.0,3.0,1,1.0,20.0,15.0,15.0,20.0,10.0,20.0,,,,,,
30,0,2,16,23.0,2.0,1,8.0,5.0,2.0,1,3.0,1.0,3.0,0,1.0,20.0,15.0,15.0,20.0,10.0,20.0,,,,,,
31,0,2,16,24.0,2.0,0,5.0,4.0,2.0,0,4.0,1.0,1.0,0,3.0,50.0,5.0,5.0,25.0,5.0,10.0,,,,,,
31,0,2,16,24.0,2.0,0,,,2.0,0,4.0,1.0,1.0,0,3.0,50.0,5.0,5.0,25.0,5.0,10.0,,,,,,
31,0,2,16,24.0,2.0,0,5.0,3.0,2.0,0,4.0,1.0,1.0,0,3.0,50.0,5.0,5.0,25.0,5.0,10.0,,,,,,
31,0,2,16,24.0,2.0,0,5.0,4.0,2.0,0,4.0,1.0,1.0,1,3.0,50.0,5.0,5.0,25.0,5.0,10.0,,,,,,
31,0,2,16,24.0,2.0,0,5.0,4.0,2.0,0,4.0,1.0,1.0,1,3.0,50.0,5.0,5.0,25.0,5.0,10.0,,,,,,
31,0,2,16,24.0,2.0,0,5.0,4.0,2.0,0,4.0,1.0,1.0,1,3.0,50.0,5.0,5.0,25.0,5.0,10.0,,,,,,
31,0,2,16,24.0,2.0,0,7.0,4.0,2.0,0,4.0,1.0,1.0,1,3.0,50.0,5.0,5.0,25.0,5.0,10.0,,,,,,
31,0,2,16,24.0,2.0,0,4.0,3.0,2.0,0,4.0,1.0,1.0,1,3.0,50.0,5.0,5.0,25.0,5.0,10.0,,,,,,
31,0,2,16,24.0,2.0,1,8.0,8.0,2.0,1,4.0,1.0,1.0,1,3.0,50.0,5.0,5.0,25.0,5.0,10.0,,,,,,
31,0,2,16,24.0,2.0,1,7.0,8.0,2.0,1,4.0,1.0,1.0,0,3.0,50.0,5.0,5.0,25.0,5.0,10.0,,,,,,
31,0,2,16,24.0,2.0,1,9.0,9.0,1.0,1,4.0,1.0,1.0,0,3.0,50.0,5.0,5.0,25.0,5.0,10.0,,,,,,
31,0,2,16,24.0,2.0,0,5.0,4.0,2.0,0,4.0,1.0,1.0,1,3.0,50.0,5.0,5.0,25.0,5.0,10.0,,,,,,
31,0,2,16,24.0,2.0,0,6.0,4.0,1.0,0,4.0,1.0,1.0,1,3.0,50.0,5.0,5.0,25.0,5.0,10.0,,,,,,
31,0,2,16,24.0,2.0,0,6.5,6.0,2.0,0,4.0,1.0,1.0,1,3.0,50.0,5.0,5.0,25.0,5.0,10.0,,,,,,
31,0,2,16,24.0,2.0,0,5.0,5.0,2.0,0,4.0,1.0,1.0,1,3.0,50.0,5.0,5.0,25.0,5.0,10.0,,,,,,
31,0,2,16,24.0,2.0,1,8.5,9.0,1.0,1,4.0,1.0,1.0,0,3.0,50.0,5.0,5.0,25.0,5.0,10.0,,,,,,
32,0,2,16,27.0,4.0,0,5.0,5.0,2.0,0,5.0,3.0,2.0,1,0.0,75.0,10.0,15.0,0.0,0.0,0.0,,,,,,
32,0,2,16,27.0,4.0,0,7.0,5.0,2.0,0,5.0,3.0,2.0,1,0.0,75.0,10.0,15.0,0.0,0.0,0.0,,,,,,
32,0,2,16,27.0,4.0,0,6.0,5.0,2.0,0,5.0,3.0,2.0,1,0.0,75.0,10.0,15.0,0.0,0.0,0.0,,,,,,
32,0,2,16,27.0,4.0,0,5.0,3.0,2.0,0,5.0,3.0,2.0,0,0.0,75.0,10.0,15.0,0.0,0.0,0.0,,,,,,
