iid,gender,wave,round,age,race,dec,like,prob,met,match,samerace,match_es,you_call,them_cal,date_3,attr1_3,sinc1_3,intel1_3,fun1_3,amb1_3,shar1_3,attr2_3,sinc2_3,intel2_3,fun2_3,amb2_3,shar2_3
29,0,2,16,22.0,2.0,0,5.0,6.0,2.0,0,0,3.0,0.0,1.0,0.0,40.0,20.0,15.0,15.0,5.0,5.0,,,,,,
29,0,2,16,22.0,2.0,1,7.0,5.0,2.0,0,0,3.0,0.0,1.0,0.0,40.0,20.0,15.0,15.0,5.0,5.0,,,,,,
29,0,2,16,22.0,2.0,1,6.0,5.0,2.0,0,1,3.0,0.0,1.0,0.0,40.0,20.0,15.0,15.0,5.0,5.0,,,,,,
29,0,2,16,22.0,2.0,1,8.0,7.0,2.0,0,1,3.0,0.0,1.0,0.0,40.0,20.0,15.0,15.0,5.0,5.0,,,,,,
29,0,2,16,22.0,2.0,1,8.0,5.0,2.0,0,1,3.0,0.0,1.0,0.0,40.0,20.0,15.0,15.0,5.0,5.0,,,,,,
29,0,2,16,22.0,2.0,0,6.0,4.0,2.0,0,1,3.0,0.0,1.0,0.0,40.0,20.0,15.0,15.0,5.0,5.0,,,,,,
29,0,2,16,22.0,2.0,1,6.0,6.0,2.0,0,0,3.0,0.0,1.0,0.0,40.0,20.0,15.0,15.0,5.0,5.0,,,,,,
31,0,2,16,24.0,2.0,0,5.0,4.0,2.0,0,0,3.0,0.0,1.0,0.0,35.0,5.0,20.0,20.0,15.0,5.0,,,,,,
31,0,2,16,24.0,2.0,0,,,2.0,0,0,3.0,0.0,1.0,0.0,35.0,5.0,20.0,20.0,15.0,5.0,,,,,,
31,0,2,16,24.0,2.0,0,5.0,3.0,2.0,0,0,3.0,0.0,1.0,0.0,35.0,5.0,20.0,20.0,15.0,5.0,,,,,,
31,0,2,16,24.0,2.0,0,5.0,4.0,2.0,0,1,3.0,0.0,1.0,0.0,35.0,5.0,20.0,20.0,15.0,5.0,,,,,,
31,0,2,16,24.0,2.0,0,5.0,4.0,2.0,0,1,3.0,0.0,1.0,0.0,35.0,5.0,20.0,20.0,15.0,5.0,,,,,,
31,0,2,16,24.0,2.0,0,5.0,4.0,2.0,0,1,3.0,0.0,1.0,0.0,35.0,5.0,20.0,20.0,15.0,5.0,,,,,,
31,0,2,16,24.0,2.0,0,7.0,4.0,2.0,0,1,3.0,0.0,1.0,0.0,35.0,5.0,20.0,20.0,15.0,5.0,,,,,,
31,0,2,16,24.0,2.0,0,4.0,3.0,2.0,0,1,3.0,0.0,1.0,0.0,35.0,5.0,20.0,20.0,15.0,5.0,,,,,,
31,0,2,16,24.0,2.0,1,8.0,8.0,2.0,1,1,3.0,0.0,1.0,0.0,35.0,5.0,20.0,20.0,15.0,5.0,,,,,,
31,0,2,16,24.0,2.0,1,7.0,8.0,2.0,1,0,3.0,0.0,1.0,0.0,35.0,5.0,20.0,20.0,15.0,5.0,,,,,,
31,0,2,16,24.0,2.0,1,9.0,9.0,1.0,1,0,3.0,0.0,1.0,0.0,35.0,5.0,20.0,20.0,15.0,5.0,,,,,,
31,0,2,16,24.0,2.0,0,5.0,4.0,2.0,0,1,3.0,0.0,1.0,0.0,35.0,5.0,20.0,20.0,15.0,5.0,,,,,,
31,0,2,16,24.0,2.0,0,6.0,4.0,1.0,0,1,3.0,0.0,1.0,0.0,35.0,5.0,20.0,20.0,15.0,5.0,,,,,,
31,0,2,16,24.0,2.0,0,6.5,6.0,2.0,0,1,3.0,0.0,1.0,0.0,35.0,5.0,20.0,20.0,15.0,5.0,,,,,,
31,0,2,16,24.0,2.0,0,5.0,5.0,2.0,0,1,3.0,0.0,1.0,0.0,35.0,5.0,20.0,20.0,15.0,5.0,,,,,,
31,0,2,16,24.0,2.0,1,8.5,9.0,1.0,1,0,3.0,0.0,1.0,0.0,35.0,5.0,20.0,20.0,15.0,5.0,,,,,,
32,0,2,16,27.0,4.0,0,5.0,5.0,2.0,0,1,0.0,0.0,0.0,0.0,50.0,0.0,30.0,20.0,0.0,0.0,,,,,,
32,0,2,16,27.0,4.0,0,7.0,5.0,2.0,0,1,0.0,0.0,0.0,0.0,50.0,0.0,30.0,20.0,0.0,0.0,,,,,,
32,0,2,16,27.0,4.0,0,6.0,5.0,2.0,0,1,0.0,0.0,0.0,0.0,50.0,0.0,30.0,20.0,0.0,0.0,,,,,,
32,0,2,16,27.0,4.0,0,5.0,3.0,2.0,0,0,0.0,0.0,0.0,0.0,50.0,0.0,30.0,20.0,0.0,0.0,,,,,,
32,0,2,16,27.0,4.0,0,6.0,3.0,2.0,0,0,0.0,0.0,0.0,0.0,50.0,0.0,30.0,20.0,0.0,0.0,,,,,,
32,0,2,16,27.0,4.0,0,8.0,5.0,2.0,0,0,0.0,0.0,0.0,0.0,50.0,0.0,30.0,20.0,0.0,0.0,,,,,,
32,0,2,16,27.0,4.0,0,8.0,5.0,2.0,0,0,0.0,0.0,0.0,0.0,50.0,0.0,30.0,20.0,0.0,0.0,,,,,,
32,0,2,16,27.0,4.0,0,6.0,5.0,2.0,0,0,0.0,0.0,0.0,0.0,50.0,0.0,30.0,20.0,0.0,0.0,,,,,,
32,0,2,16,27.0,4.0,0,7.0,2.0,2.0,0,0,0.0,0.0,0.0,0.0,50.0,0.0,30.0,20.0,0.0,0.0,,,,,,
32,0,2,16,27.0,4.0,0,7.0,5.0,2.0,0,1,0.0,0.0,0.0,0.0,50.0,0.0,30.0,20.0,0.0,0.0,,,,,,
32,0,2,16,27.0,4.0,0,6.0,3.0,2.0,0,0,0.0,0.0,0.0,0.0,50.0,0.0,30.0,20.0,0.0,0.0,,,,,,
32,0,2,16,27.0,4.0,0,5.0,3.0,2.0,0,0,0.0,0.0,0.0,0.0,50.0,0.0,30.0,20.0,0.0,0.0,,,,,,
32,0,2,16,27.0,4.0,0,5.0,3.0,2.0,0,0,0.0,0.0,0.0,0.0,50.0,0.0,30.0,20.0,0.0,0.0,,,,,,
32,0,2,16,27.0,4.0,0,7.0,5.0,2.0,0,0,0.0,0.0,0.0,0.0,50.0,0.0,30.0,20.0,0.0,0.0,,,,,,
32,0,2,16,27.0,4.0,0,7.0,5.0,2.0,0,0,0.0,0.0,0.0,0.0,50.0,0.0,30.0,20.0,0.0,0.0,,,,,,
32,0,2,16,27.0,4.0,0,7.0,3.0,2.0,0,0,0.0,0.0,0.0,0.0,50.0,0.0,30.0,20.0,0.0,0.0,,,,,,
33,0,2,16,30.0,2.0,1,8.0,5.0,2.0,0,0,1.0,0.0,0.0,0.0,30.0,10.0,40.0,5.0,5.0,10.0,,,,,,
33,0,2,16,30.0,2.0,0,5.0,2.0,2.0,0,0,1.0,0.0,0.0,0.0,30.0,10.0,40.0,5.0,5.0,10.0,,,,,,
33,0,2,16,30.0,2.0,0,5.0,3.0,2.0,0,0,1.0,0.0,0.0,0.0,30.0,10.0,40.0,5.0,5.0,10.0,,,,,,
33,0,2,16,30.0,2.0,1,6.0,3.0,2.0,0,1,1.0,0.0,0.0,0.0,30.0,10.0,40.0,5.0,5.0,10.0,,,,,,
33,0,2,16,30.0,2.0,0,4.0,2.0,2.0,0,1,1.0,0.0,0.0,0.0,30.0,10.0,40.0,5.0,5.0,10.0,,,,,,
33,0,2,16,30.0,2.0,0,5.0,2.0,2.0,0,1,1.0,0.0,0.0,0.0,30.0,10.0,40.0,5.0,5.0,10.0,,,,,,
33,0,2,16,30.0,2.0,0,6.0,2.0,2.0,0,1,1.0,0.0,0.0,0.0,30.0,10.0,40.0,5.0,5.0,10.0,,,,,,
33,0,2,16,30.0,2.0,0,6.0,2.0,2.0,0,1,1.0,0.0,0.0,0.0,30.0,10.0,40.0,5.0,5.0,10.0,,,,,,
33,0,2,16,30.0,2.0,1,7.0,3.0,2.0,0,1,1.0,0.0,0.0,0.0,30.0,10.0,40.0,5.0,5.0,10.0,,,,,,
33,0,2,16,30.0,2.0,0,7.0,2.0,2.0,0,0,1.0,0.0,0.0,0.0,30.0,10.0,40.0,5.0,5.0,10.0,,,,,,
33,0,2,16,30.0,2.0,1,7.0,3.0,2.0,0,0,1.0,0.0,0.0,0.0,30.0,10.0,40.0,5.0,5.0,10.0,,,,,,
33,0,2,16,30.0,2.0,0,3.0,1.0,2.0,0,1,1.0,0.0,0.0,0.0,30.0,10.0,40.0,5.0,5.0,10.0,,,,,,
33,0,2,16,30.0,2.0,1,8.0,4.0,2.0,0,1,1.0,0.0,0.0,0.0,30.0,10.0,40.0,5.0,5.0,10.0,,,,,,
33,0,2,16,30.0,2.0,0,6.0,3.0,2.0,0,1,1.0,0.0,0.0,0.0,30.0,10.0,40.0,5.0,5.0,10.0,,,,,,
33,0,2,16,30.0,2.0,0,5.0,2.0,2.0,0,1,1.0,0.0,0.0,0.0,30.0,10.0,40.0,5.0,5.0,10.0,,,,,,
33,0,2,16,30.0,2.0,0,5.0,2.0,2.0,0,0,1.0,0.0,0.0,0.0,30.0,10.0,40.0,5.0,5.0,10.0,,,,,,
37,0,2,16,27.0,2.0,0,3.0,6.0,2.0,0,0,6.0,0.0,0.0,0.0,20.0,10.0,25.0,20.0,10.0,15.0,,,,,,
37,0,2,16,27.0,2.0,0,3.0,5.0,2.0,0,0,6.0,0.0,0.0,0.0,20.0,10.0,25.0,20.0,10.0,15.0,,,,,,
37,0,2,16,27.0,2.0,1,4.0,5.0,2.0,0,0,6.0,0.0,0.0,0.0,20.0,10.0,25.0,20.0,10.0,15.0,,,,,,
37,0,2,16,27.0,2.0,0,3.0,2.0,2.0,0,1,6.0,0.0,0.0,0.0,20.0,10.0,25.0,20.0,10.0,15.0,,,,,,
37,0,2,16,27.0,2.0,1,7.0,7.0,2.0,1,1,6.0,0.0,0.0,0.0,20.0,10.0,25.0,20.0,10.0,15.0,,,,,,
37,0,2,16,27.0,2.0,0,4.0,3.0,2.0,0,1,6.0,0.0,0.0,0.0,20.0,10.0,25.0,20.0,10.0,15.0,,,,,,
37,0,2,16,27.0,2.0,1,6.0,6.0,2.0,0,1,6.0,0.0,0.0,0.0,20.0,10.0,25.0,20.0,10.0,15.0,,,,,,
37,0,2,16,27.0,2.0,0,5.0,5.0,2.0,0,1,6.0,0.0,0.0,0.0,20.0,10.0,25.0,20.0,10.0,15.0,,,,,,
37,0,2,16,27.0,2.0,1,7.0,6.0,2.0,0,1,6.0,0.0,0.0,0.0,20.0,10.0,25.0,20.0,10.0,15.0,,,,,,
37,0,2,16,27.0,2.0,0,3.0,3.0,2.0,0,0,6.0,0.0,0.0,0.0,20.0,10.0,25.0,20.0,10.0,15.0,,,,,,
37,0,2,16,27.0,2.0,1,5.0,4.0,2.0,0,0,6.0,0.0,0.0,0.0,20.0,10.0,25.0,20.0,10.0,15.0,,,,,,
37,0,2,16,27.0,2.0,1,6.0,2.0,1.0,0,1,6.0,0.0,0.0,0.0,20.0,10.0,25.0,20.0,10.0,15.0,,,,,,
37,0,2,16,27.0,2.0,1,5.0,5.0,2.0,1,1,6.0,0.0,0.0,0.0,20.0,10.0,25.0,20.0,10.0,15.0,,,,,,
37,0,2,16,27.0,2.0,1,6.0,4.0,2.0,0,1,6.0,0.0,0.0,0.0,20.0,10.0,25.0,20.0,10.0,15.0,,,,,,
37,0,2,16,27.0,2.0,0,3.0,3.0,2.0,0,1,6.0,0.0,0.0,0.0,20.0,10.0,25.0,20.0,10.0,15.0,,,,,,
37,0,2,16,27.0,2.0,1,4.0,4.0,2.0,0,0,6.0,0.0,0.0,0.0,20.0,10.0,25.0,20.0,10.0,15.0,,,,,,
39,0,2,16,24.0,3.0,1,7.0,6.0,2.0,0,0,3.0,0.0,0.0,0.0,20.0,20.0,30.0,10.0,10.0,10.0,,,,,,
39,0,2,16,24.0,3.0,0,5.0,5.0,2.0,0,0,3.0,0.0,0.0,0.0,20.0,20.0,30.0,10.0,10.0,10.0,,,,,,
39,0,2,16,24.0,3.0,1,6.5,6.0,2.0,0,0,3.0,0.0,0.0,0.0,20.0,20.0,30.0,10.0,10.0,10.0,,,,,,
39,0,2,16,24.0,3.0,1,8.0,7.0,2.0,0,0,3.0,0.0,0.0,0.0,20.0,20.0,30.0,10.0,10.0,10.0,,,,,,
39,0,2,16,24.0,3.0,0,2.0,1.0,2.0,0,0,3.0,0.0,0.0,0.0,20.0,20.0,30.0,10.0,10.0,10.0,,,,,,
39,0,2,16,24.0,3.0,0,5.0,1.0,2.0,0,0,3.0,0.0,0.0,0.0,20.0,20.0,30.0,10.0,10.0,10.0,,,,,,
39,0,2,16,24.0,3.0,0,5.0,2.0,2.0,0,0,3.0,0.0,0.0,0.0,20.0,20.0,30.0,10.0,10.0,10.0,,,,,,
39,0,2,16,24.0,3.0,1,7.0,5.0,2.0,1,0,3.0,0.0,0.0,0.0,20.0,20.0,30.0,10.0,10.0,10.0,,,,,,
39,0,2,16,24.0,3.0,1,7.0,3.0,2.0,0,0,3.0,0.0,0.0,0.0,20.0,20.0,30.0,10.0,10.0,10.0,,,,,,
39,0,2,16,24.0,3.0,0,6.0,3.0,2.0,0,0,3.0,0.0,0.0,0.0,20.0,20.0,30.0,10.0,10.0,10.0,,,,,,
39,0,2,16,24.0,3.0,1,7.0,5.0,2.0,0,0,3.0,0.0,0.0,0.0,20.0,20.0,30.0,10.0,10.0,10.0,,,,,,
39,0,2,16,24.0,3.0,0,1.0,1.0,1.0,0,0,3.0,0.0,0.0,0.0,20.0,20.0,30.0,10.0,10.0,10.0,,,,,,
39,0,2,16,24.0,3.0,1,6.0,2.0,2.0,0,0,3.0,0.0,0.0,0.0,20.0,20.0,30.0,10.0,10.0,10.0,,,,,,
39,0,2,16,24.0,3.0,1,7.0,5.0,2.0,0,0,3.0,0.0,0.0,0.0,20.0,20.0,30.0,10.0,10.0,10.0,,,,,,
39,0,2,16,24.0,3.0,0,5.0,3.0,2.0,0,0,3.0,0.0,0.0,0.0,20.0,20.0,30.0,10.0,10.0,10.0,,,,,,
39,0,2,16,24.0,3.0,0,7.0,3.0,2.0,0,0,3.0,0.0,0.0,0.0,20.0,20.0,30.0,10.0,10.0,10.0,,,,,,
42,1,2,19,23.0,4.0,0,6.0,7.0,2.0,0,1,1.0,0.0,0.0,0.0,15.0,30.0,15.0,15.0,10.0,15.0,,,,,,
42,1,2,19,23.0,4.0,0,2.0,1.0,2.0,0,0,1.0,0.0,0.0,0.0,15.0,30.0,15.0,15.0,10.0,15.0,,,,,,
42,1,2,19,23.0,4.0,0,8.0,8.0,2.0,0,1,1.0,0.0,0.0,0.0,15.0,30.0,15.0,15.0,10.0,15.0,,,,,,
42,1,2,19,23.0,4.0,0,3.0,1.0,2.0,0,0,1.0,0.0,0.0,0.0,15.0,30.0,15.0,15.0,10.0,15.0,,,,,,
42,1,2,19,23.0,4.0,1,8.0,6.0,2.0,0,0,1.0,0.0,0.0,0.0,15.0,30.0,15.0,15.0,10.0,15.0,,,,,,
42,1,2,19,23.0,4.0,1,7.0,4.0,2.0,0,0,1.0,0.0,0.0,0.0,15.0,30.0,15.0,15.0,10.0,15.0,,,,,,
42,1,2,19,23.0,4.0,1,9.0,6.0,2.0,0,0,1.0,0.0,0.0,0.0,15.0,30.0,15.0,15.0,10.0,15.0,,,,,,
42,1,2,19,23.0,4.0,1,8.0,6.0,2.0,0,0,1.0,0.0,0.0,0.0,15.0,30.0,15.0,15.0,10.0,15.0,,,,,,
42,1,2,19,23.0,4.0,0,4.0,1.0,2.0,0,0,1.0,0.0,0.0,0.0,15.0,30.0,15.0,15.0,10.0,15.0,,,,,,
42,1,2,19,23.0,4.0,0,6.0,2.0,2.0,0,0,1.0,0.0,0.0,0.0,15.0,30.0,15.0,15.0,10.0,15.0,,,,,,
42,1,2,19,23.0,4.0,0,4.0,3.0,2.0,0,0,1.0,0.0,0.0,0.0,15.0,30.0,15.0,15.0,10.0,15.0,,,,,,
42,1,2,19,23.0,4.0,0,5.0,4.0,2.0,0,1,1.0,0.0,0.0,0.0,15.0,30.0,15.0,15.0,10.0,15.0,,,,,,
42,1,2,19,23.0,4.0,0,6.0,2.0,2.0,0,0,1.0,0.0,0.0,0.0,15.0,30.0,15.0,15.0,10.0,15.0,,,,,,
42,1,2,19,23.0,4.0,0,5.0,6.0,2.0,0,1,1.0,0.0,0.0,0.0,15.0,30.0,15.0,15.0,10.0,15.0,,,,,,
42,1,2,19,23.0,4.0,0,4.0,1.0,2.0,0,0,1.0,0.0,0.0,0.0,15.0,30.0,15.0,15.0,10.0,15.0,,,,,,
42,1,2,19,23.0,4.0,0,4.0,3.0,2.0,0,0,1.0,0.0,0.0,0.0,15.0,30.0,15.0,15.0,10.0,15.0,,,,,,
42,1,2,19,23.0,4.0,0,4.0,2.0,2.0,0,0,1.0,0.0,0.0,0.0,15.0,30.0,15.0,15.0,10.0,15.0,,,,,,
42,1,2,19,23.0,4.0,0,8.0,5.0,2.0,0,0,1.0,0.0,0.0,0.0,15.0,30.0,15.0,15.0,10.0,15.0,,,,,,
42,1,2,19,23.0,4.0,0,6.0,2.0,2.0,0,0,1.0,0.0,0.0,0.0,15.0,30.0,15.0,15.0,10.0,15.0,,,,,,
43,1,2,19,24.0,2.0,0,5.0,2.0,2.0,0,0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,10.0,0.0,0.0,,,,,,
43,1,2,19,24.0,2.0,0,5.0,2.0,2.0,0,0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,10.0,0.0,0.0,,,,,,
43,1,2,19,24.0,2.0,1,6.0,4.0,1.0,1,0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,10.0,0.0,0.0,,,,,,
43,1,2,19,24.0,2.0,0,5.0,5.0,2.0,0,1,0.0,0.0,0.0,0.0,30.0,30.0,30.0,10.0,0.0,0.0,,,,,,
43,1,2,19,24.0,2.0,1,6.0,1.0,2.0,0,1,0.0,0.0,0.0,0.0,30.0,30.0,30.0,10.0,0.0,0.0,,,,,,
43,1,2,19,24.0,2.0,1,5.0,4.0,2.0,0,1,0.0,0.0,0.0,0.0,30.0,30.0,30.0,10.0,0.0,0.0,,,,,,
43,1,2,19,24.0,2.0,1,6.0,2.0,2.0,0,0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,10.0,0.0,0.0,,,,,,
43,1,2,19,24.0,2.0,0,5.0,2.0,2.0,0,1,0.0,0.0,0.0,0.0,30.0,30.0,30.0,10.0,0.0,0.0,,,,,,
43,1,2,19,24.0,2.0,0,5.0,2.0,2.0,0,1,0.0,0.0,0.0,0.0,30.0,30.0,30.0,10.0,0.0,0.0,,,,,,
43,1,2,19,24.0,2.0,0,3.0,2.0,2.0,0,1,0.0,0.0,0.0,0.0,30.0,30.0,30.0,10.0,0.0,0.0,,,,,,
43,1,2,19,24.0,2.0,1,6.0,2.0,2.0,0,1,0.0,0.0,0.0,0.0,30.0,30.0,30.0,10.0,0.0,0.0,,,,,,
43,1,2,19,24.0,2.0,0,6.0,1.0,2.0,0,0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,10.0,0.0,0.0,,,,,,
43,1,2,19,24.0,2.0,0,4.0,3.0,2.0,0,1,0.0,0.0,0.0,0.0,30.0,30.0,30.0,10.0,0.0,0.0,,,,,,
43,1,2,19,24.0,2.0,0,6.0,2.0,2.0,0,0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,10.0,0.0,0.0,,,,,,
43,1,2,19,24.0,2.0,1,5.0,1.0,2.0,0,1,0.0,0.0,0.0,0.0,30.0,30.0,30.0,10.0,0.0,0.0,,,,,,
43,1,2,19,24.0,2.0,1,5.0,4.0,2.0,0,1,0.0,0.0,0.0,0.0,30.0,30.0,30.0,10.0,0.0,0.0,,,,,,
43,1,2,19,24.0,2.0,0,4.0,1.0,2.0,0,1,0.0,0.0,0.0,0.0,30.0,30.0,30.0,10.0,0.0,0.0,,,,,,
43,1,2,19,24.0,2.0,0,5.0,2.0,2.0,0,0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,10.0,0.0,0.0,,,,,,
43,1,2,19,24.0,2.0,0,6.0,4.0,2.0,0,0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,10.0,0.0,0.0,,,,,,
44,1,2,19,24.0,2.0,1,8.0,8.0,2.0,0,0,3.0,1.0,0.0,0.0,20.0,15.0,20.0,15.0,20.0,10.0,,,,,,
44,1,2,19,24.0,2.0,1,6.0,5.0,2.0,1,0,3.0,1.0,0.0,0.0,20.0,15.0,20.0,15.0,20.0,10.0,,,,,,
44,1,2,19,24.0,2.0,1,8.0,8.0,1.0,1,0,3.0,1.0,0.0,0.0,20.0,15.0,20.0,15.0,20.0,10.0,,,,,,
44,1,2,19,24.0,2.0,1,8.0,6.0,2.0,0,1,3.0,1.0,0.0,0.0,20.0,15.0,20.0,15.0,20.0,10.0,,,,,,
44,1,2,19,24.0,2.0,1,7.0,6.0,2.0,0,1,3.0,1.0,0.0,0.0,20.0,15.0,20.0,15.0,20.0,10.0,,,,,,
44,1,2,19,24.0,2.0,1,9.0,7.0,2.0,0,1,3.0,1.0,0.0,0.0,20.0,15.0,20.0,15.0,20.0,10.0,,,,,,
44,1,2,19,24.0,2.0,1,7.0,6.0,2.0,0,0,3.0,1.0,0.0,0.0,20.0,15.0,20.0,15.0,20.0,10.0,,,,,,
44,1,2,19,24.0,2.0,1,5.0,5.0,2.0,0,1,3.0,1.0,0.0,0.0,20.0,15.0,20.0,15.0,20.0,10.0,,,,,,
44,1,2,19,24.0,2.0,1,7.0,5.0,2.0,1,1,3.0,1.0,0.0,0.0,20.0,15.0,20.0,15.0,20.0,10.0,,,,,,
44,1,2,19,24.0,2.0,1,8.0,7.0,2.0,0,1,3.0,1.0,0.0,0.0,20.0,15.0,20.0,15.0,20.0,10.0,,,,,,
44,1,2,19,24.0,2.0,1,9.0,7.0,2.0,0,1,3.0,1.0,0.0,0.0,20.0,15.0,20.0,15.0,20.0,10.0,,,,,,
44,1,2,19,24.0,2.0,1,9.0,8.0,2.0,0,0,3.0,1.0,0.0,0.0,20.0,15.0,20.0,15.0,20.0,10.0,,,,,,
44,1,2,19,24.0,2.0,1,6.0,6.0,2.0,0,1,3.0,1.0,0.0,0.0,20.0,15.0,20.0,15.0,20.0,10.0,,,,,,
44,1,2,19,24.0,2.0,1,8.0,8.0,2.0,0,0,3.0,1.0,0.0,0.0,20.0,15.0,20.0,15.0,20.0,10.0,,,,,,
44,1,2,19,24.0,2.0,1,8.0,7.0,2.0,0,1,3.0,1.0,0.0,0.0,20.0,15.0,20.0,15.0,20.0,10.0,,,,,,
44,1,2,19,24.0,2.0,1,9.0,8.0,2.0,0,1,3.0,1.0,0.0,0.0,20.0,15.0,20.0,15.0,20.0,10.0,,,,,,
44,1,2,19,24.0,2.0,1,6.0,5.0,2.0,1,1,3.0,1.0,0.0,0.0,20.0,15.0,20.0,15.0,20.0,10.0,,,,,,
44,1,2,19,24.0,2.0,1,7.0,6.0,2.0,0,0,3.0,1.0,0.0,0.0,20.0,15.0,20.0,15.0,20.0,10.0,,,,,,
44,1,2,19,24.0,2.0,1,5.0,5.0,2.0,0,0,3.0,1.0,0.0,0.0,20.0,15.0,20.0,15.0,20.0,10.0,,,,,,
45,1,2,19,28.0,2.0,1,7.0,7.0,2.0,0,0,9.0,0.0,0.0,0.0,30.0,20.0,20.0,10.0,10.0,10.0,,,,,,
45,1,2,19,28.0,2.0,1,6.0,5.0,2.0,1,0,9.0,0.0,0.0,0.0,30.0,20.0,20.0,10.0,10.0,10.0,,,,,,
45,1,2,19,28.0,2.0,1,7.0,7.0,2.0,1,0,9.0,0.0,0.0,0.0,30.0,20.0,20.0,10.0,10.0,10.0,,,,,,
45,1,2,19,28.0,2.0,1,5.0,6.0,2.0,0,1,9.0,0.0,0.0,0.0,30.0,20.0,20.0,10.0,10.0,10.0,,,,,,
45,1,2,19,28.0,2.0,1,7.0,7.0,2.0,0,1,9.0,0.0,0.0,0.0,30.0,20.0,20.0,10.0,10.0,10.0,,,,,,
45,1,2,19,28.0,2.0,1,8.0,7.0,2.0,0,1,9.0,0.0,0.0,0.0,30.0,20.0,20.0,10.0,10.0,10.0,,,,,,
45,1,2,19,28.0,2.0,1,8.0,7.0,2.0,0,0,9.0,0.0,0.0,0.0,30.0,20.0,20.0,10.0,10.0,10.0,,,,,,
45,1,2,19,28.0,2.0,1,8.0,7.0,2.0,0,1,9.0,0.0,0.0,0.0,30.0,20.0,20.0,10.0,10.0,10.0,,,,,,
45,1,2,19,28.0,2.0,1,7.0,7.0,2.0,1,1,9.0,0.0,0.0,0.0,30.0,20.0,20.0,10.0,10.0,10.0,,,,,,
45,1,2,19,28.0,2.0,1,6.0,6.0,2.0,0,1,9.0,0.0,0.0,0.0,30.0,20.0,20.0,10.0,10.0,10.0,,,,,,
45,1,2,19,28.0,2.0,1,8.0,7.0,2.0,0,1,9.0,0.0,0.0,0.0,30.0,20.0,20.0,10.0,10.0,10.0,,,,,,
45,1,2,19,28.0,2.0,1,7.0,7.0,2.0,0,0,9.0,0.0,0.0,0.0,30.0,20.0,20.0,10.0,10.0,10.0,,,,,,
45,1,2,19,28.0,2.0,0,6.0,7.0,2.0,0,1,9.0,0.0,0.0,0.0,30.0,20.0,20.0,10.0,10.0,10.0,,,,,,
45,1,2,19,28.0,2.0,1,7.0,7.0,2.0,0,0,9.0,0.0,0.0,0.0,30.0,20.0,20.0,10.0,10.0,10.0,,,,,,
45,1,2,19,28.0,2.0,1,7.0,7.0,2.0,1,1,9.0,0.0,0.0,0.0,30.0,20.0,20.0,10.0,10.0,10.0,,,,,,
45,1,2,19,28.0,2.0,1,7.0,7.0,2.0,0,1,9.0,0.0,0.0,0.0,30.0,20.0,20.0,10.0,10.0,10.0,,,,,,
45,1,2,19,28.0,2.0,1,7.0,7.0,2.0,0,1,9.0,0.0,0.0,0.0,30.0,20.0,20.0,10.0,10.0,10.0,,,,,,
45,1,2,19,28.0,2.0,1,7.0,7.0,2.0,0,0,9.0,0.0,0.0,0.0,30.0,20.0,20.0,10.0,10.0,10.0,,,,,,
45,1,2,19,28.0,2.0,0,5.0,7.0,2.0,0,0,9.0,0.0,0.0,0.0,30.0,20.0,20.0,10.0,10.0,10.0,,,,,,
46,1,2,19,26.0,2.0,0,8.0,6.0,2.0,0,0,4.0,1.0,0.0,0.0,70.0,10.0,10.0,10.0,0.0,0.0,,,,,,
46,1,2,19,26.0,2.0,0,5.0,5.0,2.0,0,0,4.0,1.0,0.0,0.0,70.0,10.0,10.0,10.0,0.0,0.0,,,,,,
46,1,2,19,26.0,2.0,0,8.0,6.0,2.0,0,0,4.0,1.0,0.0,0.0,70.0,10.0,10.0,10.0,0.0,0.0,,,,,,
46,1,2,19,26.0,2.0,0,8.0,5.0,2.0,0,1,4.0,1.0,0.0,0.0,70.0,10.0,10.0,10.0,0.0,0.0,,,,,,
46,1,2,19,26.0,2.0,1,9.5,6.0,1.0,0,1,4.0,1.0,0.0,0.0,70.0,10.0,10.0,10.0,0.0,0.0,,,,,,
46,1,2,19,26.0,2.0,1,9.5,7.0,2.0,0,1,4.0,1.0,0.0,0.0,70.0,10.0,10.0,10.0,0.0,0.0,,,,,,
46,1,2,19,26.0,2.0,1,9.5,7.0,2.0,1,0,4.0,1.0,0.0,0.0,70.0,10.0,10.0,10.0,0.0,0.0,,,,,,
46,1,2,19,26.0,2.0,1,8.0,7.0,2.0,1,1,4.0,1.0,0.0,0.0,70.0,10.0,10.0,10.0,0.0,0.0,,,,,,
46,1,2,19,26.0,2.0,0,7.0,6.0,2.0,0,1,4.0,1.0,0.0,0.0,70.0,10.0,10.0,10.0,0.0,0.0,,,,,,
46,1,2,19,26.0,2.0,0,7.0,5.0,2.0,0,1,4.0,1.0,0.0,0.0,70.0,10.0,10.0,10.0,0.0,0.0,,,,,,
